予約番号,予約人数,予約件数,予約宴会名称,会場枝番,会場名称,会場使用日,宴会開始時間,宴会終了時間,行灯名称,会場予約人数,営業担当名称,予約状態ｺｰﾄﾞ,予約状態名称,会場ｺｰﾄﾞ,会場使用目的ｺｰﾄﾞ,会場使用目的名称,会場形式ｺｰﾄﾞ,会場形式名称,ｴｰｼﾞｪﾝﾄｺｰﾄﾞ,エージェン 名称,申込会社 名称,ｴｰｼﾞｪﾝﾄ名称,予約状態備考,売上部門ｺｰﾄﾞ,売上部門名称,実施日,営業担当ｺｰﾄﾞ,追加売上区分,追加売上区分名称,ｷｬﾝｾﾙ日,予約状態期限日,最終更新日,作成日時,更新日時,予約登録日,決定日,仮予約日,予約種類ｺｰﾄﾞ,予約種類名称
"36235","0","0","倉庫","151","竹","2028/04/25","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","150","竹","2028/04/24","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","149","竹","2028/04/23","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","148","竹","2028/04/22","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","146","竹","2028/04/21","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","145","竹","2028/04/20","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","144","竹","2028/04/19","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","143","竹","2028/04/18","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","142","竹","2028/04/17","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","141","竹","2028/04/16","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","140","竹","2028/04/15","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","139","竹","2028/04/14","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","138","竹","2028/04/13","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","137","竹","2028/04/12","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","135","竹","2028/04/11","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","134","竹","2028/04/10","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","133","竹","2028/04/09","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","132","竹","2028/04/08","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","131","竹","2028/04/07","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","130","竹","2028/04/06","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","129","竹","2028/04/05","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","128","竹","2028/04/04","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","127","竹","2028/04/03","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","126","竹","2028/04/02","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","124","竹","2028/04/01","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","123","竹","2028/03/31","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","122","竹","2028/03/30","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","121","竹","2028/03/29","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","120","竹","2028/03/28","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","117","竹","2028/03/25","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","116","竹","2028/03/24","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","115","竹","2028/03/23","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","112","竹","2028/03/22","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","111","竹","2028/03/21","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","110","竹","2028/03/20","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","109","竹","2028/03/19","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","108","竹","2028/03/18","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","107","竹","2028/03/17","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","106","竹","2028/03/16","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","105","竹","2028/03/15","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","104","竹","2028/03/14","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","103","竹","2028/03/13","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","101","竹","2028/03/12","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","100","竹","2028/03/11","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","99","竹","2028/03/10","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","98","竹","2028/03/09","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","97","竹","2028/03/08","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","96","竹","2028/03/07","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","95","竹","2028/03/06","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","94","竹","2028/03/05","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","93","竹","2028/03/04","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","92","竹","2028/03/03","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","90","竹","2028/03/02","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","89","竹","2028/03/01","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
"36235","0","0","倉庫","2","竹","2028/04/30","09:00","22:00","倉庫","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","倉庫","",""," ","","2027/09/01","S003","N","通常予約","","2027/09/01","2025/12/01","2025/09/07 15:29:42","2025/12/01 18:13:43","2025/09/07","","","2021","会議"
